,borouch,building category,zipCode,residental units,gross square,taxClass,sale price
5222,3,1,11214,1,1392,1,930000
5223,3,1,11228,1,1440,1,850000
5224,3,1,11214,1,2300,1,775000
5225,3,1,11228,1,1350,1,830000
5226,3,1,11228,1,1152,1,868000
5227,3,1,11228,1,1296,1,830000
5228,3,1,11228,1,1344,1,675000
5229,3,1,11228,1,1344,1,850000
5230,3,1,11214,1,2880,1,1350000
5231,3,1,11214,1,1969,1,1180000
5232,3,1,11214,1,1600,1,943000
5233,3,1,11219,2,1592,1,670000
5234,3,1,11204,2,1810,1,950000
5235,3,1,11204,2,2088,1,1335000
5236,3,1,11204,2,2088,1,1388000
5237,3,1,11204,2,1600,1,915000
5238,3,1,11204,2,1518,1,830000
5239,3,1,11204,2,1518,1,820000
5240,3,1,11204,2,3600,1,1600000
5241,3,1,11204,2,1580,1,1265000
5242,3,1,11204,2,1580,1,1088000
5243,3,1,11204,2,1580,1,921000
5244,3,1,11219,2,2160,1,1380000
5245,3,1,11204,2,1585,1,790000
5246,3,1,11204,2,1320,1,845000
5247,3,1,11204,2,2554,1,1103800
5248,3,1,11204,2,2000,1,990000
5249,3,1,11204,2,2000,1,955000
5250,3,1,11204,2,1608,1,999000
5251,3,1,11204,2,2560,1,1400000
5252,3,1,11204,2,1426,1,1043000
5253,3,1,11204,2,1473,1,360000
5254,3,1,11204,2,1900,1,1330000
5255,3,1,11204,2,1440,1,1075000
5256,3,1,11219,2,2488,1,998000
5257,3,1,11204,2,2061,1,980000
5258,3,1,11204,2,1730,1,833000
5259,3,1,11219,2,2256,1,1270000
5260,3,1,11219,2,2200,1,950000
5261,3,1,11204,2,2775,1,1600000
5262,3,1,11204,2,1692,1,910000
5263,3,1,11204,2,1769,1,1145000
5264,3,1,11204,2,2600,1,1350000
5265,3,1,11204,2,2400,1,1450000
5266,3,1,11204,2,1050,1,690000
5267,3,1,11204,2,1050,1,720000
5268,3,1,11204,2,2424,1,950000
5269,3,1,11204,2,2480,1,1280000
5270,3,1,11204,2,1264,1,983000
5271,3,1,11204,2,3540,1,3955000
5272,3,1,11204,2,2492,1,980000
5273,3,1,11204,2,1611,1,970000
5274,3,1,11204,2,2200,1,1638000
5275,3,1,11204,2,2720,1,1390000
5276,3,1,11204,2,2300,1,1095800
5277,3,1,11204,2,2156,1,1385000
5278,3,1,11204,2,2560,1,985000
5279,3,1,11204,2,2480,1,1320000
5280,3,1,11204,2,2480,1,1275000
5281,3,1,11228,2,2880,1,980000
5282,3,1,11228,2,2444,1,1255000
5283,3,1,11228,2,1797,1,950000
5284,3,1,11204,2,3534,1,1578000
5285,3,1,11204,2,3392,1,660000
5286,3,1,11204,2,2392,1,1280000
5287,3,1,11204,2,2100,1,1230000
5288,3,1,11204,2,2400,1,1488000
5289,3,1,11204,2,2480,1,1300000
5290,3,1,11228,2,2648,1,1210000
5291,3,1,11204,2,1355,1,720000
5292,3,1,11204,2,2149,1,995000
5293,3,1,11204,2,2149,1,272800
5294,3,1,11204,2,2109,1,830000
5295,3,1,11204,2,2109,1,830000
5296,3,1,11204,2,2200,1,1415000
5297,3,1,11204,2,2680,1,1185000
5298,3,1,11204,2,2680,1,1430000
5299,3,1,11228,2,2024,1,1080000
5300,3,1,11228,2,2600,1,980000
5301,3,1,11228,2,2642,1,1430000
5302,3,1,11228,2,2124,1,1463231
5303,3,1,11204,2,1332,1,825000
5304,3,1,11214,2,1368,1,895000
5305,3,1,11214,2,2480,1,2300000
5306,3,1,11228,2,1216,1,1100000
5307,3,1,11228,2,2172,1,998000
5308,3,1,11228,2,2480,1,1485000
5309,3,1,11228,2,2160,1,1230000
5310,3,1,11228,2,2604,1,1360000
5311,3,1,11214,2,2280,1,399000
5312,3,1,11214,2,2992,1,1418000
5313,3,1,11228,2,1940,1,1239800
5314,3,1,11228,2,2620,1,980000
5315,3,1,11228,2,2380,1,1538000
5316,3,1,11214,2,2592,1,1468000
5317,3,1,11214,2,2000,1,950000
5318,3,1,11228,2,1976,1,1050000
5319,3,1,11228,2,1772,1,1196000
5320,3,1,11214,2,2640,1,1350000
5321,3,1,11214,2,2800,1,1350000
5322,3,1,11214,2,1707,1,1125000
5323,3,1,11214,2,1400,1,730000
5324,3,1,11214,2,3327,1,1200000
5325,3,1,11214,2,1692,1,950000
5326,3,1,11214,2,3116,1,1650000
5327,3,1,11228,2,2148,1,700000
5328,3,1,11228,2,2480,1,1400000
5329,3,1,11214,2,1959,1,900000
5330,3,1,11228,2,1152,1,860000
5331,3,1,11214,2,2480,1,1100000
5332,3,1,11214,2,2200,1,1150000
5333,3,1,11228,2,2400,1,1328000
5334,3,1,11228,2,1683,1,750000
5335,3,1,11214,2,1800,1,880000
5336,3,1,11214,2,1572,1,1135000
5337,3,1,11214,2,3956,1,1500000
5338,3,1,11214,2,1794,1,900000
5339,3,1,11228,2,1200,1,899000
5340,3,1,11228,2,1800,1,930000
5341,3,1,11214,2,2100,1,988000
5342,3,1,11214,2,720,1,1060000
5343,3,1,11214,2,1000,1,1268000
5344,3,1,11214,2,1509,1,765000
5345,3,1,11214,2,2320,1,1350000
5346,3,1,11214,2,2320,1,980000
5347,3,1,11214,2,2500,1,1050000
5348,3,1,11228,2,1960,1,980000
5349,3,1,11228,2,1840,1,200000
5350,3,1,11228,2,2080,1,830000
5351,3,1,11214,2,2519,1,1950000
5352,3,1,11214,2,3327,1,1500000
5353,3,1,11228,2,1440,1,870000
5354,3,1,11214,2,1403,1,530000
5355,3,1,11214,2,1504,1,680000
5356,3,1,11214,2,1994,1,1290000
5357,3,1,11214,2,1781,1,1195000
5358,3,1,11214,2,2360,1,1418000
5359,3,1,11214,2,2320,1,1270000
5360,3,1,11214,2,1824,1,1080000
5361,3,1,11214,2,4000,1,2600000
5362,3,1,11214,2,1960,1,1265000
5363,3,1,11214,2,1368,1,888000
5364,3,1,11219,3,3540,1,1320000
5365,3,1,11204,3,3465,1,1680000
5366,3,1,11204,3,2340,1,1150000
5367,3,1,11204,3,2682,1,1250000
5368,3,1,11204,3,2800,1,1180000
5369,3,1,11204,3,2254,1,1230000
5370,3,1,11204,3,2410,1,1425000
5371,3,1,11228,3,3674,1,1650000
5372,3,1,11228,3,3085,1,1560000
5373,3,1,11228,3,2640,1,1200000
5374,3,1,11228,3,4332,1,364770
5375,3,1,11204,3,2640,1,1550000
5376,3,1,11228,3,2200,1,1385000
5377,3,1,11204,3,2492,1,990000
5378,3,1,11204,3,2800,1,1530000
5379,3,1,11214,3,1448,1,988000
5380,3,1,11214,3,2800,1,2200000
5381,3,1,11228,3,3824,1,1435000
5382,3,1,11228,3,3085,1,1250000
5383,3,1,11228,3,2604,1,1460000
5384,3,1,11214,3,2600,1,1430000
5385,3,1,11214,3,3600,1,1660000
5386,3,1,11228,3,2098,1,975000
5387,3,1,11214,3,2600,1,1640000
5388,3,1,11214,3,2538,1,1095000
5389,3,1,11214,3,2538,1,990000
5390,3,1,11214,3,2800,1,1490000
5391,3,1,11214,3,2615,1,1170000
5392,3,1,11228,3,2600,1,1300000
5393,3,1,11228,3,2016,1,1115000
5394,3,1,11214,3,2328,1,990000
5395,3,1,11214,3,3838,1,945000
5396,3,1,11214,3,3040,1,1650000
5397,3,1,11228,3,2400,1,1210000
5398,3,1,11228,3,1800,1,900000
5399,3,1,11214,3,1200,1,860000
5400,3,1,11214,3,3630,1,1500000
5401,3,1,11214,3,3480,1,1540000
5402,3,1,11214,3,1476,1,1688000
5403,3,1,11214,3,2401,1,1500000
5404,3,1,11214,3,3430,1,1500000
5405,3,1,11214,3,3430,1,1454000
5406,3,1,11214,3,3327,1,1750000
5407,3,1,11214,3,3307,1,1495000
5408,3,1,11214,3,4398,1,1150000
5409,3,1,11214,3,3228,1,1330000
5410,3,1,11214,3,3327,1,1500000
5411,3,1,11214,3,7468,1,2138325
5412,3,5,11204,4,3344,2,400000
5413,3,5,11204,4,2480,2,1600000
5414,3,5,11204,4,3510,2,1588000
5415,3,5,11204,4,3510,2,250000
5416,3,5,11204,5,4385,2,1685000
5417,3,5,11204,4,3510,2,1840000
5418,3,5,11219,4,3200,2,1295000
5419,3,5,11219,5,3300,2,1300000
5420,3,5,11228,6,6000,2,1100000
5421,3,5,11204,4,3080,2,1718888
5422,3,5,11204,4,3250,2,1550000
5423,3,5,11204,4,3350,2,1580000
5424,3,5,11204,4,3280,2,463108
5425,3,5,11204,4,3312,2,1680000
5426,3,5,11214,4,3120,2,1750000
5427,3,5,11214,4,3680,2,1635000
5428,3,5,11214,4,3040,2,1160000
5429,3,5,11214,9,11893,2,3100000
5430,3,5,11228,4,3120,2,1530000
5431,3,5,11214,6,5040,2,1250000
5432,3,5,11214,4,2904,2,1500000
5433,3,5,11214,4,3034,2,1450000
5434,3,5,11219,5,5480,2,1700000
5435,3,7,11228,1,3200,4,1300000
5436,3,7,11214,2,8550,4,3500000
5437,3,7,11204,0,2320,4,1750000
5438,3,7,11204,0,3962,4,10800000
5439,3,7,11204,1,2720,4,1900000
5440,3,7,11204,0,8450,4,6700000
5441,3,7,11214,0,4767,4,2800000
5442,3,7,11214,0,3988,4,1400000
5443,3,7,11214,0,6100,4,5850000
5444,3,7,11214,0,33600,4,10700000
5445,3,7,11214,2,5200,4,2600000
5446,3,7,11204,0,784,4,3800000
5447,3,1,11234,1,1026,1,500000
5448,3,1,11234,1,2625,1,640000
5449,3,1,11234,1,2625,1,680000
5450,3,1,11234,1,2625,1,750000
5451,3,1,11234,1,1648,1,670000
5452,3,1,11234,1,1616,1,720000
5453,3,1,11234,1,1800,1,650000
5454,3,1,11234,1,1683,1,415000
5455,3,1,11234,1,1504,1,504064
5456,3,1,11234,1,1504,1,705000
5457,3,1,11234,1,1734,1,719000
5458,3,1,11234,1,1584,1,515000
5459,3,1,11234,1,1072,1,590000
5460,3,1,11234,1,1036,1,500000
5461,3,1,11234,1,1036,1,500000
5462,3,1,11234,1,1036,1,535000
5463,3,1,11234,1,1250,1,600000
5464,3,1,11234,1,1732,1,660000
5465,3,1,11234,1,1887,1,720000
5466,3,1,11234,1,2080,1,885000
5467,3,1,11234,1,1665,1,770000
5468,3,1,11234,1,1260,1,630000
5469,3,1,11234,1,1251,1,500000
5470,3,1,11234,1,1128,1,680000
5471,3,1,11234,1,1696,1,855000
5472,3,1,11234,1,2448,1,540000
5473,3,1,11234,1,2448,1,297000
5474,3,1,11234,1,2448,1,700000
5475,3,1,11234,1,1836,1,595000
5476,3,1,11234,1,1998,1,685000
5477,3,1,11234,1,1998,1,586000
5478,3,1,11234,1,1665,1,606500
5479,3,1,11234,1,2029,1,826000
5480,3,1,11234,1,2874,1,975000
5481,3,1,11234,1,2172,1,625000
5482,3,1,11234,1,2691,1,1100000
5483,3,1,11234,1,2235,1,1190000
5484,3,1,11234,1,3472,1,1580000
5485,3,1,11234,2,1372,1,625000
5486,3,1,11234,2,2375,1,685000
5487,3,1,11234,2,2240,1,665000
5488,3,1,11234,2,1998,1,685000
5489,3,1,11234,2,2160,1,740000
5490,3,1,11234,2,2920,1,859000
5491,3,1,11234,2,2920,1,879000
5492,3,1,11234,2,2236,1,805000
5493,3,1,11234,2,2312,1,625000
5494,3,1,11234,2,2310,1,810000
5495,3,1,11234,2,2225,1,735000
5496,3,1,11234,2,1944,1,575000
5497,3,1,11234,2,1944,1,599000
5498,3,1,11234,2,2240,1,620000
5499,3,1,11234,2,2724,1,945000
5500,3,1,11234,2,2000,1,100000
5501,3,1,11234,2,1480,1,670000
5502,3,1,11234,2,1836,1,760000
5503,3,1,11234,2,1809,1,750000
5504,3,1,11234,2,1846,1,775000
5505,3,1,11234,2,2330,1,785000
5506,3,1,11234,2,2172,1,675000
5507,3,1,11234,2,2400,1,875000
5508,3,1,11234,3,3248,1,894000
5509,3,1,11234,3,3562,1,660000
5510,3,1,11234,3,3825,1,775000
5511,3,1,11234,3,4375,1,770000
5512,3,1,11234,3,3328,1,720000
5513,3,1,11234,3,3496,1,650000
5514,3,1,11234,3,2950,1,725000
5515,3,1,11234,3,3580,1,638977
5516,3,1,11234,3,2812,1,800000
5517,3,1,11234,3,2999,1,755000
5518,3,1,11234,3,3097,1,425000
5519,3,1,11234,3,3430,1,700000
5520,3,1,11217,1,4289,1,4400000
5521,3,1,11217,1,4283,1,4600000
5522,3,1,11217,1,4283,1,4692431
5523,3,1,11217,1,4283,1,4650000
5524,3,1,11217,1,4465,1,5091250
5525,3,1,11217,1,2954,1,2250000
5526,3,1,11217,1,2560,1,3750000
5527,3,1,11217,1,1728,1,2600000
5528,3,1,11217,1,3168,1,4030000
5529,3,1,11217,1,3520,1,2850000
5530,3,1,11201,1,3201,1,4000000
5531,3,1,11217,1,874,1,2645000
5532,3,1,11201,1,3760,1,5000000
5533,3,1,11201,1,5000,1,4950000
5534,3,1,11201,1,6300,1,5375000
5535,3,1,11217,1,1728,1,2100000
5536,3,1,11217,2,2804,1,2500000
5537,3,1,11217,2,2736,1,3600000
5538,3,1,11217,2,2720,1,2300000
5539,3,1,11201,2,4830,1,4100000
5540,3,1,11217,2,3780,1,4450000
5541,3,1,11201,2,2905,1,2300000
5542,3,1,11217,2,2880,1,2750000
5543,3,1,11217,2,2880,1,3025000
5544,3,1,11217,2,2880,1,2990000
5545,3,1,11201,2,2720,1,3825000
5546,3,1,11201,2,3496,1,13600000
5547,3,1,11201,2,2394,1,3750000
5548,3,1,11201,2,3840,1,5850000
5549,3,1,11201,2,2520,1,2150000
5550,3,1,11217,2,2388,1,3200000
5551,3,1,11201,2,2880,1,200000
5552,3,1,11201,2,2400,1,2695000
5553,3,1,11217,2,2400,1,2185000
5554,3,1,11201,3,3240,1,3140000
5555,3,1,11201,3,3600,1,100000
5556,3,1,11217,3,3100,1,3300000
5557,3,1,11217,3,2100,1,1249951
5558,3,1,11201,3,3150,1,3325000
5559,3,1,11201,3,2400,1,2300000
5560,3,5,11217,20,13516,2,6000000
5561,3,5,11217,4,3780,2,3295000
5562,3,5,11201,10,8420,2,5850000
5563,3,5,11217,4,3700,2,796000
5564,3,5,11217,4,2268,2,473736
5565,3,5,11217,6,3588,2,2000000
5566,3,5,11217,4,5300,2,2550000
5567,3,5,11217,6,3600,2,2000000
5568,3,5,11201,8,6600,2,3850000
5569,3,5,11217,4,3200,2,2487500
5570,3,5,11217,4,3200,2,2825000
5571,3,5,11201,5,7500,2,10300000
5572,3,5,11201,3,3840,2,2900000
5573,3,5,11217,3,5200,2,8750000
5574,3,5,11201,6,4136,2,2200000
5575,3,5,11201,3,2880,2,2673000
5576,3,5,11201,5,8003,2,5950000
5577,3,5,11201,3,3840,2,4000000
5578,3,5,11217,5,4200,2,3300000
5579,3,7,11201,2,7168,4,4800000
5580,3,7,11201,0,20500,4,10000000
5581,3,7,11201,0,28480,4,30500000
5582,3,7,11217,0,4620,4,2800000
5583,3,1,11218,1,1252,1,850000
5584,3,1,11218,1,1252,1,705000
5585,3,1,11218,1,1280,1,343800
5586,3,1,11218,1,1280,1,950000
5587,3,1,11218,1,1152,1,670000
5588,3,1,11204,1,1932,1,168421
5589,3,1,11204,1,1800,1,1584791
5590,3,1,11204,1,1424,1,1390000
5591,3,1,11204,1,1658,1,1450000
5592,3,1,11204,1,1389,1,1250500
5593,3,1,11204,1,1389,1,775000
5594,3,1,11204,1,5568,1,3500000
5595,3,1,11204,1,1024,1,1050000
5596,3,1,11204,1,1024,1,486720
5597,3,1,11204,1,2243,1,507000
5598,3,1,11204,1,2421,1,1710000
5599,3,1,11204,1,1921,1,1300000
5600,3,1,11204,1,1921,1,1300000
5601,3,1,11204,1,1453,1,495000
5602,3,1,11204,1,1408,1,1100000
5603,3,1,11204,1,1820,1,3515000
5604,3,1,11204,1,1580,1,1175000
5605,3,1,11204,1,1920,1,800000
5606,3,1,11204,1,900,1,1400000
5607,3,1,11204,1,1280,1,980000
5608,3,1,11204,1,1233,1,1634666
5609,3,1,11204,1,1136,1,999000
5610,3,1,11204,1,1372,1,899000
5611,3,1,11204,1,2750,1,850000
5612,3,1,11204,1,1462,1,1600000
5613,3,1,11204,1,1462,1,1500000
5614,3,1,11204,1,1440,1,950000
5615,3,1,11204,1,1440,1,1202000
5616,3,1,11204,1,1568,1,450000
5617,3,1,11204,1,1476,1,890000
5618,3,1,11204,1,1536,1,1080000
5619,3,1,11204,1,1650,1,950000
5620,3,1,11204,1,1520,1,999000
5621,3,1,11204,1,1588,1,1400000
5622,3,1,11204,1,1600,1,680500
5623,3,1,11204,1,1600,1,990000
5624,3,1,11204,1,1784,1,650000
5625,3,1,11204,1,1481,1,990000
5626,3,1,11204,1,1440,1,960000
5627,3,1,11219,1,4420,1,2550000
5628,3,1,11220,1,1252,1,980000
5629,3,1,11219,1,1880,1,1300000
5630,3,1,11219,1,2040,1,1125000
5631,3,1,11220,1,1060,1,980000
5632,3,1,11220,1,884,1,830000
5633,3,1,11220,1,884,1,990000
5634,3,1,11219,1,1621,1,430000
5635,3,1,11219,1,2764,1,1950000
5636,3,1,11219,1,3063,1,3000000
5637,3,1,11219,1,2213,1,1250000
5638,3,1,11219,1,7800,1,2537000
5639,3,1,11219,1,1672,1,700000
5640,3,1,11219,1,1152,1,830000
5641,3,1,11219,1,2400,1,1060000
5642,3,1,11204,1,1536,1,975000
5643,3,1,11204,1,1376,1,885000
5644,3,1,11204,1,1976,1,1300000
5645,3,1,11204,1,1729,1,641709
5646,3,1,11220,2,2680,1,492500
5647,3,1,11232,2,2144,1,1180000
5648,3,1,11232,2,2128,1,1425000
5649,3,1,11218,2,2475,1,975000
5650,3,1,11218,2,3021,1,975000
5651,3,1,11218,2,3802,1,2152250
5652,3,1,11218,2,2070,1,130555
5653,3,1,11218,2,2060,1,1150000
5654,3,1,11218,2,2080,1,300000
5655,3,1,11218,2,1356,1,450000
5656,3,1,11218,2,1970,1,500000
5657,3,1,11218,2,2000,1,1300000
5658,3,1,11204,2,2360,1,700000
5659,3,1,11218,2,3300,1,1090000
5660,3,1,11218,2,1822,1,1775000
5661,3,1,11204,2,2064,1,1300000
5662,3,1,11204,2,2064,1,800000
5663,3,1,11218,2,3300,1,1100000
5664,3,1,11218,2,2060,1,1100000
5665,3,1,11218,2,2060,1,999000
5666,3,1,11219,2,1596,1,995000
5667,3,1,11204,2,2440,1,1600000
5668,3,1,11230,2,3000,1,1060000
5669,3,1,11219,2,2460,1,965000
5670,3,1,11204,2,2800,1,1900000
5671,3,1,11219,2,2400,1,2000000
5672,3,1,11219,2,4564,1,1350000
5673,3,1,11219,2,4564,1,675000
5674,3,1,11219,2,4564,1,675000
5675,3,1,11219,2,2768,1,5000000
5676,3,1,11204,2,1590,1,800500
5677,3,1,11204,2,2023,1,995000
5678,3,1,11204,2,2680,1,1356000
5679,3,1,11204,2,1036,1,830000
5680,3,1,11204,2,4372,1,1650000
5681,3,1,11204,2,2000,1,1400000
5682,3,1,11219,2,2021,1,1315000
5683,3,1,11204,2,2854,1,1450000
5684,3,1,11204,2,1248,1,1634666
5685,3,1,11219,2,2060,1,1100000
5686,3,1,11204,2,3240,1,1300000
5687,3,1,11204,2,3240,1,1500000
5688,3,1,11204,2,1392,1,1125000
5689,3,1,11204,2,1420,1,975000
5690,3,1,11204,2,1600,1,998500
5691,3,1,11219,2,3308,1,1275000
5692,3,1,11204,2,4356,1,2000000
5693,3,1,11204,2,1404,1,710000
5694,3,1,11204,2,2336,1,1180000
5695,3,1,11204,2,1600,1,850000
5696,3,1,11204,2,1880,1,995000
5697,3,1,11204,2,1549,1,990000
5698,3,1,11204,2,1376,1,1200000
5699,3,1,11204,2,2680,1,175455
5700,3,1,11204,2,1728,1,1100000
5701,3,1,11204,2,2200,1,2100000
5702,3,1,11204,2,2168,1,1610000
5703,3,1,11204,2,1440,1,975000
5704,3,1,11204,2,1440,1,970000
5705,3,1,11204,2,1440,1,900000
5706,3,1,11204,2,1440,1,750000
5707,3,1,11204,2,2480,1,950000
5708,3,1,11204,2,2720,1,1505000
5709,3,1,11204,2,3300,1,940000
5710,3,1,11204,2,3720,1,1400000
5711,3,1,11204,2,1760,1,1050000
5712,3,1,11204,2,3600,1,2500000
5713,3,1,11204,2,1356,1,912000
5714,3,1,11204,2,1305,1,700000
5715,3,1,11204,2,1296,1,995000
5716,3,1,11204,2,1504,1,990000
5717,3,1,11204,2,1440,1,962500
5718,3,1,11204,2,2061,1,999500
5719,3,1,11219,2,1668,1,1225000
5720,3,1,11219,2,1732,1,990000
5721,3,1,11204,2,2320,1,1260000
5722,3,1,11204,2,2560,1,573500
5723,3,1,11204,2,2560,1,1550000
5724,3,1,11204,2,1600,1,698000
5725,3,1,11204,2,1600,1,950000
5726,3,1,11219,2,2100,1,689000
5727,3,1,11219,2,1968,1,1248000
5728,3,1,11219,2,2598,1,1500000
5729,3,1,11218,2,2352,1,262500
5730,3,1,11218,2,2160,1,920000
5731,3,1,11219,2,2880,1,1180000
5732,3,1,11219,2,2560,1,1500000
5733,3,1,11219,2,2520,1,990500
5734,3,1,11219,2,3720,1,950000
5735,3,1,11219,2,4640,1,950000
5736,3,1,11219,2,4640,1,1500000
5737,3,1,11219,2,4640,1,1650000
5738,3,1,11219,2,2916,1,1160000
5739,3,1,11219,2,2080,1,1800000
5740,3,1,11219,2,1920,1,900000
5741,3,1,11219,2,1920,1,1240000
5742,3,1,11219,2,3000,1,2900000
5743,3,1,11219,2,2560,1,1400000
5744,3,1,11219,2,2400,1,945000
5745,3,1,11219,2,1432,1,1200000
5746,3,1,11219,2,3685,1,475000
5747,3,1,11219,2,2704,1,1650000
5748,3,1,11219,2,3000,1,995000
5749,3,1,11220,2,2284,1,1180000
5750,3,1,11219,2,2560,1,1650000
5751,3,1,11219,2,3318,1,1251250
5752,3,1,11219,2,3336,1,999000
5753,3,1,11219,2,4959,1,2200000
5754,3,1,11219,2,3280,1,675000
5755,3,1,11219,2,3600,1,1300000
5756,3,1,11220,2,3500,1,1880000
5757,3,1,11220,2,2680,1,1750000
5758,3,1,11220,2,2547,1,1260000
5759,3,1,11220,2,2120,1,1300000
5760,3,1,11220,2,2120,1,1300000
5761,3,1,11219,2,2200,1,1230000
5762,3,1,11219,2,2800,1,1600000
5763,3,1,11219,2,2400,1,850000
5764,3,1,11219,2,2400,1,1900000
5765,3,1,11219,2,1872,1,1785000
5766,3,1,11220,2,2160,1,1250000
5767,3,1,11219,2,1574,1,1087500
5768,3,1,11219,2,2128,1,1320000
5769,3,1,11219,2,2880,1,1200000
5770,3,1,11219,2,2644,1,1450000
5771,3,1,11219,2,3000,1,1750000
5772,3,1,11219,2,2964,1,905000
5773,3,1,11219,2,1856,1,1538000
5774,3,1,11219,2,3058,1,980000
5775,3,1,11219,2,3058,1,950000
5776,3,1,11219,2,3192,1,1200000
5777,3,1,11219,2,1662,1,1425000
5778,3,1,11219,2,1668,1,4100000
5779,3,1,11219,2,2395,1,4100000
5780,3,1,11220,2,2080,1,1888000
5781,3,1,11220,2,2236,1,450000
5782,3,1,11219,2,2090,1,1368000
5783,3,1,11219,2,6510,1,2375000
5784,3,1,11219,2,2000,1,1600000
5785,3,1,11219,2,2120,1,850000
5786,3,1,11219,2,2160,1,1300000
5787,3,1,11219,2,3320,1,1200000
5788,3,1,11219,2,2000,1,1250000
5789,3,1,11219,2,1640,1,700000
5790,3,1,11219,2,2000,1,950000
5791,3,1,11219,2,1800,1,1650000
5792,3,1,11219,2,2360,1,1350000
5793,3,1,11219,2,1680,1,988000
5794,3,1,11219,2,1480,1,950000
5795,3,1,11219,2,1376,1,900000
5796,3,1,11219,2,1960,1,990000
5797,3,1,11219,2,1280,1,1200000
5798,3,1,11219,2,2496,1,1118000
5799,3,1,11219,2,2080,1,1370000
5800,3,1,11219,2,3216,1,1275000
5801,3,1,11204,2,1760,1,980000
5802,3,1,11204,2,1760,1,999000
5803,3,1,11204,2,3206,1,1220000
5804,3,1,11204,2,3828,1,850000
5805,3,1,11204,2,2016,1,810000
5806,3,1,11204,2,1577,1,1180000
5807,3,1,11204,2,2560,1,1275000
5808,3,1,11204,2,3000,1,1180000
5809,3,1,11204,2,2100,1,990000
5810,3,1,11204,2,1720,1,995000
5811,3,1,11204,2,2070,1,995000
5812,3,1,11218,3,2472,1,970000
5813,3,1,11218,3,4200,1,1600000
5814,3,1,11204,3,2580,1,1600000
5815,3,1,11204,3,2260,1,1900000
5816,3,1,11218,3,1848,1,999999
5817,3,1,11219,3,2560,1,900000
5818,3,1,11219,3,4852,1,3300000
5819,3,1,11219,3,4976,1,1500000
5820,3,1,11204,3,3720,1,380000
5821,3,1,11219,3,4636,1,2350000
5822,3,1,11204,3,3280,1,1325000
5823,3,1,11219,3,3720,1,200000
5824,3,1,11219,3,2048,1,1375000
5825,3,1,11219,3,5440,1,2700500
5826,3,1,11204,3,2320,1,1650000
5827,3,1,11204,3,3300,1,850000
5828,3,1,11204,3,3300,1,2100500
5829,3,1,11204,3,2942,1,970000
5830,3,1,11204,3,2802,1,1150000
5831,3,1,11204,3,2475,1,1490000
5832,3,1,11204,3,2520,1,1500000
5833,3,1,11204,3,2520,1,985000
5834,3,1,11204,3,2520,1,171875
5835,3,1,11204,3,2440,1,1400000
5836,3,1,11204,3,2280,1,930000
5837,3,1,11204,3,3007,1,1550000
5838,3,1,11204,3,2560,1,840000
5839,3,1,11204,3,2535,1,1380000
5840,3,1,11219,3,2190,1,980000
5841,3,1,11218,3,2280,1,995000
5842,3,1,11218,3,2280,1,1250000
5843,3,1,11218,3,2352,1,995000
5844,3,1,11218,3,2352,1,1230000
5845,3,1,11218,3,2811,1,916000
5846,3,1,11219,3,2040,1,1469000
5847,3,1,11219,3,2080,1,999999
5848,3,1,11219,3,3840,1,1350000
5849,3,1,11219,3,3840,1,1300000
5850,3,1,11219,3,2080,1,1100000
5851,3,1,11219,3,3180,1,2200000
5852,3,1,11219,3,5520,1,2100000
5853,3,1,11219,3,3720,1,1675000
5854,3,1,11219,3,4225,1,1200000
5855,3,1,11219,3,4225,1,2300000
5856,3,1,11219,3,3240,1,1325000
5857,3,1,11219,3,3720,1,1450000
5858,3,1,11219,3,3600,1,1800000
5859,3,1,11219,3,4396,1,1960000
5860,3,1,11219,3,3534,1,2100000
5861,3,1,11220,3,3016,1,1340000
5862,3,1,11219,3,5184,1,1720000
5863,3,1,11219,3,4080,1,1975000
5864,3,1,11219,3,5008,1,2600000
5865,3,1,11219,3,5655,1,2100000
5866,3,1,11219,3,6300,1,900000
5867,3,1,11219,3,3720,1,1500000
5868,3,1,11219,3,3840,1,950000
5869,3,1,11219,3,2750,1,900000
5870,3,1,11219,3,3288,1,1750000
5871,3,1,11219,3,3120,1,995000
5872,3,1,11219,3,3680,1,689310
5873,3,1,11219,3,2469,1,1150000
5874,3,1,11219,3,3900,1,983000
5875,3,1,11219,3,3900,1,993000
5876,3,1,11219,3,3150,1,2705000
5877,3,1,11219,3,2110,1,1500000
5878,3,1,11219,3,2988,1,935000
5879,3,1,11219,3,3696,1,1398000
5880,3,1,11219,3,2552,1,1725000
5881,3,1,11219,3,2520,1,1230000
5882,3,1,11204,3,2308,1,1250000
5883,3,1,11204,3,2560,1,950000
5884,3,1,11204,3,4347,1,1540300
5885,3,1,11204,3,3400,1,999000
5886,3,4,11219,1,150,1,560000
5887,3,5,11232,25,17040,2,1182000
5888,3,5,11220,5,5619,2,1130000
5889,3,5,11232,9,6267,2,2000000
5890,3,5,11218,5,3240,2,308359
5891,3,5,11218,6,5472,2,1300000
5892,3,5,11218,4,2800,2,1250000
5893,3,5,11218,6,4200,2,1450000
5894,3,5,11218,29,25400,2,6739666
5895,3,5,11218,4,3844,2,1800000
5896,3,5,11204,39,32000,2,7900000
5897,3,5,11204,4,3520,2,1975000
5898,3,5,11204,4,2800,2,1300000
5899,3,5,11204,4,2800,2,1350000
5900,3,5,11219,4,2800,2,1180000
